,relevance_r,relevance_g,relevance_b,group,r_0,g_0,b_0,r_1,g_1,b_1,r_2,g_2,b_2,r_3,g_3,b_3,r_4,g_4,b_4,r_5,g_5,b_5,r_6,g_6,b_6,r_7,g_7,b_7,r_8,g_8,b_8,r_9,g_9,b_9
35085,0,0,0,5,6,7,2,3,8,4,6,2,8,8,5,9,2,3,8,3,5,4,9,3,8,1,7,5,7,7,0,4,4,7
35086,0,0,0,6,6,7,2,3,8,4,6,2,8,8,5,9,2,3,8,3,5,4,9,3,8,1,7,5,7,7,0,4,4,7
35087,0,0,0,7,6,7,2,3,8,4,6,2,8,8,5,9,2,3,8,3,5,4,9,3,8,1,7,5,7,7,0,4,4,7
35088,0,0,0,8,6,7,2,3,8,4,6,2,8,8,5,9,2,3,8,3,5,4,9,3,8,1,7,5,7,7,0,4,4,7
35089,0,0,0,9,6,7,2,3,8,4,6,2,8,8,5,9,2,3,8,3,5,4,9,3,8,1,7,5,7,7,0,4,4,7
35090,0,0,0,0,4,4,4,6,7,2,3,8,4,6,2,8,8,5,9,2,3,8,3,5,4,9,3,8,1,7,5,7,7,0
35091,0,0,0,1,4,4,4,6,7,2,3,8,4,6,2,8,8,5,9,2,3,8,3,5,4,9,3,8,1,7,5,7,7,0
35092,0,0,0,2,4,4,4,6,7,2,3,8,4,6,2,8,8,5,9,2,3,8,3,5,4,9,3,8,1,7,5,7,7,0
35093,0,0,0,3,4,4,4,6,7,2,3,8,4,6,2,8,8,5,9,2,3,8,3,5,4,9,3,8,1,7,5,7,7,0
35094,0,0,0,4,4,4,4,6,7,2,3,8,4,6,2,8,8,5,9,2,3,8,3,5,4,9,3,8,1,7,5,7,7,0
35095,0,0,0,5,4,4,4,6,7,2,3,8,4,6,2,8,8,5,9,2,3,8,3,5,4,9,3,8,1,7,5,7,7,0
35096,5,3,3,6,4,4,4,6,7,2,3,8,4,6,2,8,8,5,9,2,3,8,3,5,4,9,3,8,1,7,5,7,7,0
35097,0,0,0,7,4,4,4,6,7,2,3,8,4,6,2,8,8,5,9,2,3,8,3,5,4,9,3,8,1,7,5,7,7,0
35098,3,5,3,8,4,4,4,6,7,2,3,8,4,6,2,8,8,5,9,2,3,8,3,5,4,9,3,8,1,7,5,7,7,0
35099,3,3,5,9,4,4,4,6,7,2,3,8,4,6,2,8,8,5,9,2,3,8,3,5,4,9,3,8,1,7,5,7,7,0
35100,3,5,3,0,6,8,9,4,4,4,6,7,2,3,8,4,6,2,8,8,5,9,2,3,8,3,5,4,9,3,8,1,7,5
35101,0,0,0,1,6,8,9,4,4,4,6,7,2,3,8,4,6,2,8,8,5,9,2,3,8,3,5,4,9,3,8,1,7,5
35102,3,3,5,2,6,8,9,4,4,4,6,7,2,3,8,4,6,2,8,8,5,9,2,3,8,3,5,4,9,3,8,1,7,5
35103,0,0,0,3,6,8,9,4,4,4,6,7,2,3,8,4,6,2,8,8,5,9,2,3,8,3,5,4,9,3,8,1,7,5
35104,0,0,0,4,6,8,9,4,4,4,6,7,2,3,8,4,6,2,8,8,5,9,2,3,8,3,5,4,9,3,8,1,7,5
35105,0,0,0,5,6,8,9,4,4,4,6,7,2,3,8,4,6,2,8,8,5,9,2,3,8,3,5,4,9,3,8,1,7,5
35106,0,0,0,6,6,8,9,4,4,4,6,7,2,3,8,4,6,2,8,8,5,9,2,3,8,3,5,4,9,3,8,1,7,5
35107,0,0,0,7,6,8,9,4,4,4,6,7,2,3,8,4,6,2,8,8,5,9,2,3,8,3,5,4,9,3,8,1,7,5
35108,0,0,0,8,6,8,9,4,4,4,6,7,2,3,8,4,6,2,8,8,5,9,2,3,8,3,5,4,9,3,8,1,7,5
35109,5,3,3,9,6,8,9,4,4,4,6,7,2,3,8,4,6,2,8,8,5,9,2,3,8,3,5,4,9,3,8,1,7,5
35110,0,0,0,0,9,0,2,6,8,9,4,4,4,6,7,2,3,8,4,6,2,8,8,5,9,2,3,8,3,5,4,9,3,8
35111,0,0,0,1,9,0,2,6,8,9,4,4,4,6,7,2,3,8,4,6,2,8,8,5,9,2,3,8,3,5,4,9,3,8
35112,0,0,0,2,9,0,2,6,8,9,4,4,4,6,7,2,3,8,4,6,2,8,8,5,9,2,3,8,3,5,4,9,3,8
35113,0,0,0,3,9,0,2,6,8,9,4,4,4,6,7,2,3,8,4,6,2,8,8,5,9,2,3,8,3,5,4,9,3,8
35114,0,0,0,4,9,0,2,6,8,9,4,4,4,6,7,2,3,8,4,6,2,8,8,5,9,2,3,8,3,5,4,9,3,8
35115,3,3,5,5,9,0,2,6,8,9,4,4,4,6,7,2,3,8,4,6,2,8,8,5,9,2,3,8,3,5,4,9,3,8
35116,5,3,3,6,9,0,2,6,8,9,4,4,4,6,7,2,3,8,4,6,2,8,8,5,9,2,3,8,3,5,4,9,3,8
35117,3,5,3,7,9,0,2,6,8,9,4,4,4,6,7,2,3,8,4,6,2,8,8,5,9,2,3,8,3,5,4,9,3,8
35118,0,0,0,8,9,0,2,6,8,9,4,4,4,6,7,2,3,8,4,6,2,8,8,5,9,2,3,8,3,5,4,9,3,8
35119,0,0,0,9,9,0,2,6,8,9,4,4,4,6,7,2,3,8,4,6,2,8,8,5,9,2,3,8,3,5,4,9,3,8
35120,3,5,3,0,6,7,5,9,0,2,6,8,9,4,4,4,6,7,2,3,8,4,6,2,8,8,5,9,2,3,8,3,5,4
35121,0,0,0,1,6,7,5,9,0,2,6,8,9,4,4,4,6,7,2,3,8,4,6,2,8,8,5,9,2,3,8,3,5,4
35122,0,0,0,2,6,7,5,9,0,2,6,8,9,4,4,4,6,7,2,3,8,4,6,2,8,8,5,9,2,3,8,3,5,4
35123,3,3,5,3,6,7,5,9,0,2,6,8,9,4,4,4,6,7,2,3,8,4,6,2,8,8,5,9,2,3,8,3,5,4
35124,0,0,0,4,6,7,5,9,0,2,6,8,9,4,4,4,6,7,2,3,8,4,6,2,8,8,5,9,2,3,8,3,5,4
35125,0,0,0,5,6,7,5,9,0,2,6,8,9,4,4,4,6,7,2,3,8,4,6,2,8,8,5,9,2,3,8,3,5,4
35126,0,0,0,6,6,7,5,9,0,2,6,8,9,4,4,4,6,7,2,3,8,4,6,2,8,8,5,9,2,3,8,3,5,4
35127,5,3,3,7,6,7,5,9,0,2,6,8,9,4,4,4,6,7,2,3,8,4,6,2,8,8,5,9,2,3,8,3,5,4
35128,0,0,0,8,6,7,5,9,0,2,6,8,9,4,4,4,6,7,2,3,8,4,6,2,8,8,5,9,2,3,8,3,5,4
35129,0,0,0,9,6,7,5,9,0,2,6,8,9,4,4,4,6,7,2,3,8,4,6,2,8,8,5,9,2,3,8,3,5,4
35130,0,0,0,0,7,0,3,6,7,5,9,0,2,6,8,9,4,4,4,6,7,2,3,8,4,6,2,8,8,5,9,2,3,8
35131,0,0,0,1,7,0,3,6,7,5,9,0,2,6,8,9,4,4,4,6,7,2,3,8,4,6,2,8,8,5,9,2,3,8
35132,0,0,0,2,7,0,3,6,7,5,9,0,2,6,8,9,4,4,4,6,7,2,3,8,4,6,2,8,8,5,9,2,3,8
35133,0,0,0,3,7,0,3,6,7,5,9,0,2,6,8,9,4,4,4,6,7,2,3,8,4,6,2,8,8,5,9,2,3,8
35134,0,0,0,4,7,0,3,6,7,5,9,0,2,6,8,9,4,4,4,6,7,2,3,8,4,6,2,8,8,5,9,2,3,8
35135,3,5,5,5,7,0,3,6,7,5,9,0,2,6,8,9,4,4,4,6,7,2,3,8,4,6,2,8,8,5,9,2,3,8
35136,0,0,0,6,7,0,3,6,7,5,9,0,2,6,8,9,4,4,4,6,7,2,3,8,4,6,2,8,8,5,9,2,3,8
35137,0,0,0,7,7,0,3,6,7,5,9,0,2,6,8,9,4,4,4,6,7,2,3,8,4,6,2,8,8,5,9,2,3,8
35138,5,3,3,8,7,0,3,6,7,5,9,0,2,6,8,9,4,4,4,6,7,2,3,8,4,6,2,8,8,5,9,2,3,8
35139,0,0,0,9,7,0,3,6,7,5,9,0,2,6,8,9,4,4,4,6,7,2,3,8,4,6,2,8,8,5,9,2,3,8
35140,0,0,0,0,8,5,5,7,0,3,6,7,5,9,0,2,6,8,9,4,4,4,6,7,2,3,8,4,6,2,8,8,5,9
35141,3,3,5,1,8,5,5,7,0,3,6,7,5,9,0,2,6,8,9,4,4,4,6,7,2,3,8,4,6,2,8,8,5,9
35142,0,0,0,2,8,5,5,7,0,3,6,7,5,9,0,2,6,8,9,4,4,4,6,7,2,3,8,4,6,2,8,8,5,9
35143,0,0,0,3,8,5,5,7,0,3,6,7,5,9,0,2,6,8,9,4,4,4,6,7,2,3,8,4,6,2,8,8,5,9
35144,0,0,0,4,8,5,5,7,0,3,6,7,5,9,0,2,6,8,9,4,4,4,6,7,2,3,8,4,6,2,8,8,5,9
35145,0,0,0,5,8,5,5,7,0,3,6,7,5,9,0,2,6,8,9,4,4,4,6,7,2,3,8,4,6,2,8,8,5,9
35146,5,3,3,6,8,5,5,7,0,3,6,7,5,9,0,2,6,8,9,4,4,4,6,7,2,3,8,4,6,2,8,8,5,9
35147,0,0,0,7,8,5,5,7,0,3,6,7,5,9,0,2,6,8,9,4,4,4,6,7,2,3,8,4,6,2,8,8,5,9
35148,3,5,3,8,8,5,5,7,0,3,6,7,5,9,0,2,6,8,9,4,4,4,6,7,2,3,8,4,6,2,8,8,5,9
35149,0,0,0,9,8,5,5,7,0,3,6,7,5,9,0,2,6,8,9,4,4,4,6,7,2,3,8,4,6,2,8,8,5,9
35150,0,0,0,0,6,8,1,8,5,5,7,0,3,6,7,5,9,0,2,6,8,9,4,4,4,6,7,2,3,8,4,6,2,8
35151,0,0,0,1,6,8,1,8,5,5,7,0,3,6,7,5,9,0,2,6,8,9,4,4,4,6,7,2,3,8,4,6,2,8
35152,0,0,0,2,6,8,1,8,5,5,7,0,3,6,7,5,9,0,2,6,8,9,4,4,4,6,7,2,3,8,4,6,2,8
35153,0,0,0,3,6,8,1,8,5,5,7,0,3,6,7,5,9,0,2,6,8,9,4,4,4,6,7,2,3,8,4,6,2,8
35154,0,0,0,4,6,8,1,8,5,5,7,0,3,6,7,5,9,0,2,6,8,9,4,4,4,6,7,2,3,8,4,6,2,8
35155,0,0,0,5,6,8,1,8,5,5,7,0,3,6,7,5,9,0,2,6,8,9,4,4,4,6,7,2,3,8,4,6,2,8
35156,5,3,3,6,6,8,1,8,5,5,7,0,3,6,7,5,9,0,2,6,8,9,4,4,4,6,7,2,3,8,4,6,2,8
35157,0,0,0,7,6,8,1,8,5,5,7,0,3,6,7,5,9,0,2,6,8,9,4,4,4,6,7,2,3,8,4,6,2,8
35158,3,5,5,8,6,8,1,8,5,5,7,0,3,6,7,5,9,0,2,6,8,9,4,4,4,6,7,2,3,8,4,6,2,8
35159,0,0,0,9,6,8,1,8,5,5,7,0,3,6,7,5,9,0,2,6,8,9,4,4,4,6,7,2,3,8,4,6,2,8
35160,3,5,3,0,6,8,8,6,8,1,8,5,5,7,0,3,6,7,5,9,0,2,6,8,9,4,4,4,6,7,2,3,8,4
35161,0,0,0,1,6,8,8,6,8,1,8,5,5,7,0,3,6,7,5,9,0,2,6,8,9,4,4,4,6,7,2,3,8,4
35162,0,0,0,2,6,8,8,6,8,1,8,5,5,7,0,3,6,7,5,9,0,2,6,8,9,4,4,4,6,7,2,3,8,4
35163,3,3,5,3,6,8,8,6,8,1,8,5,5,7,0,3,6,7,5,9,0,2,6,8,9,4,4,4,6,7,2,3,8,4
35164,0,0,0,4,6,8,8,6,8,1,8,5,5,7,0,3,6,7,5,9,0,2,6,8,9,4,4,4,6,7,2,3,8,4
35165,0,0,0,5,6,8,8,6,8,1,8,5,5,7,0,3,6,7,5,9,0,2,6,8,9,4,4,4,6,7,2,3,8,4
35166,0,0,0,6,6,8,8,6,8,1,8,5,5,7,0,3,6,7,5,9,0,2,6,8,9,4,4,4,6,7,2,3,8,4
35167,0,0,0,7,6,8,8,6,8,1,8,5,5,7,0,3,6,7,5,9,0,2,6,8,9,4,4,4,6,7,2,3,8,4
35168,5,3,3,8,6,8,8,6,8,1,8,5,5,7,0,3,6,7,5,9,0,2,6,8,9,4,4,4,6,7,2,3,8,4
35169,0,0,0,9,6,8,8,6,8,1,8,5,5,7,0,3,6,7,5,9,0,2,6,8,9,4,4,4,6,7,2,3,8,4
35170,0,0,0,0,8,0,3,6,8,8,6,8,1,8,5,5,7,0,3,6,7,5,9,0,2,6,8,9,4,4,4,6,7,2
35171,5,5,3,1,8,0,3,6,8,8,6,8,1,8,5,5,7,0,3,6,7,5,9,0,2,6,8,9,4,4,4,6,7,2
35172,0,0,0,2,8,0,3,6,8,8,6,8,1,8,5,5,7,0,3,6,7,5,9,0,2,6,8,9,4,4,4,6,7,2
35173,0,0,0,3,8,0,3,6,8,8,6,8,1,8,5,5,7,0,3,6,7,5,9,0,2,6,8,9,4,4,4,6,7,2
35174,0,0,0,4,8,0,3,6,8,8,6,8,1,8,5,5,7,0,3,6,7,5,9,0,2,6,8,9,4,4,4,6,7,2
35175,0,0,0,5,8,0,3,6,8,8,6,8,1,8,5,5,7,0,3,6,7,5,9,0,2,6,8,9,4,4,4,6,7,2
35176,0,0,0,6,8,0,3,6,8,8,6,8,1,8,5,5,7,0,3,6,7,5,9,0,2,6,8,9,4,4,4,6,7,2
35177,0,0,0,7,8,0,3,6,8,8,6,8,1,8,5,5,7,0,3,6,7,5,9,0,2,6,8,9,4,4,4,6,7,2
35178,0,0,0,8,8,0,3,6,8,8,6,8,1,8,5,5,7,0,3,6,7,5,9,0,2,6,8,9,4,4,4,6,7,2
35179,3,3,5,9,8,0,3,6,8,8,6,8,1,8,5,5,7,0,3,6,7,5,9,0,2,6,8,9,4,4,4,6,7,2
35180,0,0,0,0,1,1,9,8,0,3,6,8,8,6,8,1,8,5,5,7,0,3,6,7,5,9,0,2,6,8,9,4,4,4
35181,0,0,0,1,1,1,9,8,0,3,6,8,8,6,8,1,8,5,5,7,0,3,6,7,5,9,0,2,6,8,9,4,4,4
35182,5,3,3,2,1,1,9,8,0,3,6,8,8,6,8,1,8,5,5,7,0,3,6,7,5,9,0,2,6,8,9,4,4,4
35183,3,3,5,3,1,1,9,8,0,3,6,8,8,6,8,1,8,5,5,7,0,3,6,7,5,9,0,2,6,8,9,4,4,4
35184,0,0,0,4,1,1,9,8,0,3,6,8,8,6,8,1,8,5,5,7,0,3,6,7,5,9,0,2,6,8,9,4,4,4
35185,0,0,0,5,1,1,9,8,0,3,6,8,8,6,8,1,8,5,5,7,0,3,6,7,5,9,0,2,6,8,9,4,4,4
35186,0,0,0,6,1,1,9,8,0,3,6,8,8,6,8,1,8,5,5,7,0,3,6,7,5,9,0,2,6,8,9,4,4,4
35187,0,0,0,7,1,1,9,8,0,3,6,8,8,6,8,1,8,5,5,7,0,3,6,7,5,9,0,2,6,8,9,4,4,4
35188,3,5,3,8,1,1,9,8,0,3,6,8,8,6,8,1,8,5,5,7,0,3,6,7,5,9,0,2,6,8,9,4,4,4
35189,0,0,0,9,1,1,9,8,0,3,6,8,8,6,8,1,8,5,5,7,0,3,6,7,5,9,0,2,6,8,9,4,4,4
35190,3,3,5,0,2,8,3,1,1,9,8,0,3,6,8,8,6,8,1,8,5,5,7,0,3,6,7,5,9,0,2,6,8,9
35191,0,0,0,1,2,8,3,1,1,9,8,0,3,6,8,8,6,8,1,8,5,5,7,0,3,6,7,5,9,0,2,6,8,9
35192,0,0,0,2,2,8,3,1,1,9,8,0,3,6,8,8,6,8,1,8,5,5,7,0,3,6,7,5,9,0,2,6,8,9
35193,0,0,0,3,2,8,3,1,1,9,8,0,3,6,8,8,6,8,1,8,5,5,7,0,3,6,7,5,9,0,2,6,8,9
35194,0,0,0,4,2,8,3,1,1,9,8,0,3,6,8,8,6,8,1,8,5,5,7,0,3,6,7,5,9,0,2,6,8,9
35195,5,3,3,5,2,8,3,1,1,9,8,0,3,6,8,8,6,8,1,8,5,5,7,0,3,6,7,5,9,0,2,6,8,9
35196,0,0,0,6,2,8,3,1,1,9,8,0,3,6,8,8,6,8,1,8,5,5,7,0,3,6,7,5,9,0,2,6,8,9
35197,0,0,0,7,2,8,3,1,1,9,8,0,3,6,8,8,6,8,1,8,5,5,7,0,3,6,7,5,9,0,2,6,8,9
35198,3,5,3,8,2,8,3,1,1,9,8,0,3,6,8,8,6,8,1,8,5,5,7,0,3,6,7,5,9,0,2,6,8,9
35199,0,0,0,9,2,8,3,1,1,9,8,0,3,6,8,8,6,8,1,8,5,5,7,0,3,6,7,5,9,0,2,6,8,9
35200,3,3,5,0,5,8,0,2,8,3,1,1,9,8,0,3,6,8,8,6,8,1,8,5,5,7,0,3,6,7,5,9,0,2
35201,0,0,0,1,5,8,0,2,8,3,1,1,9,8,0,3,6,8,8,6,8,1,8,5,5,7,0,3,6,7,5,9,0,2
35202,0,0,0,2,5,8,0,2,8,3,1,1,9,8,0,3,6,8,8,6,8,1,8,5,5,7,0,3,6,7,5,9,0,2
35203,5,5,3,3,5,8,0,2,8,3,1,1,9,8,0,3,6,8,8,6,8,1,8,5,5,7,0,3,6,7,5,9,0,2
35204,0,0,0,4,5,8,0,2,8,3,1,1,9,8,0,3,6,8,8,6,8,1,8,5,5,7,0,3,6,7,5,9,0,2
35205,0,0,0,5,5,8,0,2,8,3,1,1,9,8,0,3,6,8,8,6,8,1,8,5,5,7,0,3,6,7,5,9,0,2
35206,0,0,0,6,5,8,0,2,8,3,1,1,9,8,0,3,6,8,8,6,8,1,8,5,5,7,0,3,6,7,5,9,0,2
35207,0,0,0,7,5,8,0,2,8,3,1,1,9,8,0,3,6,8,8,6,8,1,8,5,5,7,0,3,6,7,5,9,0,2
35208,0,0,0,8,5,8,0,2,8,3,1,1,9,8,0,3,6,8,8,6,8,1,8,5,5,7,0,3,6,7,5,9,0,2
35209,0,0,0,9,5,8,0,2,8,3,1,1,9,8,0,3,6,8,8,6,8,1,8,5,5,7,0,3,6,7,5,9,0,2
35210,3,3,5,0,3,3,0,5,8,0,2,8,3,1,1,9,8,0,3,6,8,8,6,8,1,8,5,5,7,0,3,6,7,5
35211,0,0,0,1,3,3,0,5,8,0,2,8,3,1,1,9,8,0,3,6,8,8,6,8,1,8,5,5,7,0,3,6,7,5
35212,0,0,0,2,3,3,0,5,8,0,2,8,3,1,1,9,8,0,3,6,8,8,6,8,1,8,5,5,7,0,3,6,7,5
35213,3,5,3,3,3,3,0,5,8,0,2,8,3,1,1,9,8,0,3,6,8,8,6,8,1,8,5,5,7,0,3,6,7,5
35214,5,3,3,4,3,3,0,5,8,0,2,8,3,1,1,9,8,0,3,6,8,8,6,8,1,8,5,5,7,0,3,6,7,5
35215,0,0,0,5,3,3,0,5,8,0,2,8,3,1,1,9,8,0,3,6,8,8,6,8,1,8,5,5,7,0,3,6,7,5
35216,0,0,0,6,3,3,0,5,8,0,2,8,3,1,1,9,8,0,3,6,8,8,6,8,1,8,5,5,7,0,3,6,7,5
35217,0,0,0,7,3,3,0,5,8,0,2,8,3,1,1,9,8,0,3,6,8,8,6,8,1,8,5,5,7,0,3,6,7,5
35218,0,0,0,8,3,3,0,5,8,0,2,8,3,1,1,9,8,0,3,6,8,8,6,8,1,8,5,5,7,0,3,6,7,5
35219,0,0,0,9,3,3,0,5,8,0,2,8,3,1,1,9,8,0,3,6,8,8,6,8,1,8,5,5,7,0,3,6,7,5
35220,3,3,5,0,4,3,0,3,3,0,5,8,0,2,8,3,1,1,9,8,0,3,6,8,8,6,8,1,8,5,5,7,0,3
35221,0,0,0,1,4,3,0,3,3,0,5,8,0,2,8,3,1,1,9,8,0,3,6,8,8,6,8,1,8,5,5,7,0,3
35222,5,3,3,2,4,3,0,3,3,0,5,8,0,2,8,3,1,1,9,8,0,3,6,8,8,6,8,1,8,5,5,7,0,3
35223,0,0,0,3,4,3,0,3,3,0,5,8,0,2,8,3,1,1,9,8,0,3,6,8,8,6,8,1,8,5,5,7,0,3
35224,0,0,0,4,4,3,0,3,3,0,5,8,0,2,8,3,1,1,9,8,0,3,6,8,8,6,8,1,8,5,5,7,0,3
35225,0,0,0,5,4,3,0,3,3,0,5,8,0,2,8,3,1,1,9,8,0,3,6,8,8,6,8,1,8,5,5,7,0,3
35226,3,5,3,6,4,3,0,3,3,0,5,8,0,2,8,3,1,1,9,8,0,3,6,8,8,6,8,1,8,5,5,7,0,3
35227,0,0,0,7,4,3,0,3,3,0,5,8,0,2,8,3,1,1,9,8,0,3,6,8,8,6,8,1,8,5,5,7,0,3
35228,0,0,0,8,4,3,0,3,3,0,5,8,0,2,8,3,1,1,9,8,0,3,6,8,8,6,8,1,8,5,5,7,0,3
35229,0,0,0,9,4,3,0,3,3,0,5,8,0,2,8,3,1,1,9,8,0,3,6,8,8,6,8,1,8,5,5,7,0,3
35230,0,0,0,0,2,6,0,4,3,0,3,3,0,5,8,0,2,8,3,1,1,9,8,0,3,6,8,8,6,8,1,8,5,5
35231,0,0,0,1,2,6,0,4,3,0,3,3,0,5,8,0,2,8,3,1,1,9,8,0,3,6,8,8,6,8,1,8,5,5
35232,3,5,3,2,2,6,0,4,3,0,3,3,0,5,8,0,2,8,3,1,1,9,8,0,3,6,8,8,6,8,1,8,5,5
35233,0,0,0,3,2,6,0,4,3,0,3,3,0,5,8,0,2,8,3,1,1,9,8,0,3,6,8,8,6,8,1,8,5,5
35234,5,3,3,4,2,6,0,4,3,0,3,3,0,5,8,0,2,8,3,1,1,9,8,0,3,6,8,8,6,8,1,8,5,5
35235,3,3,5,5,2,6,0,4,3,0,3,3,0,5,8,0,2,8,3,1,1,9,8,0,3,6,8,8,6,8,1,8,5,5
35236,0,0,0,6,2,6,0,4,3,0,3,3,0,5,8,0,2,8,3,1,1,9,8,0,3,6,8,8,6,8,1,8,5,5
35237,0,0,0,7,2,6,0,4,3,0,3,3,0,5,8,0,2,8,3,1,1,9,8,0,3,6,8,8,6,8,1,8,5,5
35238,0,0,0,8,2,6,0,4,3,0,3,3,0,5,8,0,2,8,3,1,1,9,8,0,3,6,8,8,6,8,1,8,5,5
35239,0,0,0,9,2,6,0,4,3,0,3,3,0,5,8,0,2,8,3,1,1,9,8,0,3,6,8,8,6,8,1,8,5,5
35240,0,0,0,0,4,2,5,2,6,0,4,3,0,3,3,0,5,8,0,2,8,3,1,1,9,8,0,3,6,8,8,6,8,1
35241,0,0,0,1,4,2,5,2,6,0,4,3,0,3,3,0,5,8,0,2,8,3,1,1,9,8,0,3,6,8,8,6,8,1
35242,3,3,5,2,4,2,5,2,6,0,4,3,0,3,3,0,5,8,0,2,8,3,1,1,9,8,0,3,6,8,8,6,8,1
35243,0,0,0,3,4,2,5,2,6,0,4,3,0,3,3,0,5,8,0,2,8,3,1,1,9,8,0,3,6,8,8,6,8,1
35244,0,0,0,4,4,2,5,2,6,0,4,3,0,3,3,0,5,8,0,2,8,3,1,1,9,8,0,3,6,8,8,6,8,1
35245,5,5,3,5,4,2,5,2,6,0,4,3,0,3,3,0,5,8,0,2,8,3,1,1,9,8,0,3,6,8,8,6,8,1
35246,0,0,0,6,4,2,5,2,6,0,4,3,0,3,3,0,5,8,0,2,8,3,1,1,9,8,0,3,6,8,8,6,8,1
35247,0,0,0,7,4,2,5,2,6,0,4,3,0,3,3,0,5,8,0,2,8,3,1,1,9,8,0,3,6,8,8,6,8,1
35248,0,0,0,8,4,2,5,2,6,0,4,3,0,3,3,0,5,8,0,2,8,3,1,1,9,8,0,3,6,8,8,6,8,1
35249,0,0,0,9,4,2,5,2,6,0,4,3,0,3,3,0,5,8,0,2,8,3,1,1,9,8,0,3,6,8,8,6,8,1
35250,0,0,0,0,5,5,2,4,2,5,2,6,0,4,3,0,3,3,0,5,8,0,2,8,3,1,1,9,8,0,3,6,8,8
35251,3,5,5,1,5,5,2,4,2,5,2,6,0,4,3,0,3,3,0,5,8,0,2,8,3,1,1,9,8,0,3,6,8,8
35252,0,0,0,2,5,5,2,4,2,5,2,6,0,4,3,0,3,3,0,5,8,0,2,8,3,1,1,9,8,0,3,6,8,8
35253,0,0,0,3,5,5,2,4,2,5,2,6,0,4,3,0,3,3,0,5,8,0,2,8,3,1,1,9,8,0,3,6,8,8
35254,5,3,3,4,5,5,2,4,2,5,2,6,0,4,3,0,3,3,0,5,8,0,2,8,3,1,1,9,8,0,3,6,8,8
35255,0,0,0,5,5,5,2,4,2,5,2,6,0,4,3,0,3,3,0,5,8,0,2,8,3,1,1,9,8,0,3,6,8,8
35256,0,0,0,6,5,5,2,4,2,5,2,6,0,4,3,0,3,3,0,5,8,0,2,8,3,1,1,9,8,0,3,6,8,8
35257,0,0,0,7,5,5,2,4,2,5,2,6,0,4,3,0,3,3,0,5,8,0,2,8,3,1,1,9,8,0,3,6,8,8
35258,0,0,0,8,5,5,2,4,2,5,2,6,0,4,3,0,3,3,0,5,8,0,2,8,3,1,1,9,8,0,3,6,8,8
35259,0,0,0,9,5,5,2,4,2,5,2,6,0,4,3,0,3,3,0,5,8,0,2,8,3,1,1,9,8,0,3,6,8,8
35260,0,0,0,0,4,1,1,5,5,2,4,2,5,2,6,0,4,3,0,3,3,0,5,8,0,2,8,3,1,1,9,8,0,3
35261,5,3,3,1,4,1,1,5,5,2,4,2,5,2,6,0,4,3,0,3,3,0,5,8,0,2,8,3,1,1,9,8,0,3
35262,0,0,0,2,4,1,1,5,5,2,4,2,5,2,6,0,4,3,0,3,3,0,5,8,0,2,8,3,1,1,9,8,0,3
35263,3,3,5,3,4,1,1,5,5,2,4,2,5,2,6,0,4,3,0,3,3,0,5,8,0,2,8,3,1,1,9,8,0,3
35264,3,5,3,4,4,1,1,5,5,2,4,2,5,2,6,0,4,3,0,3,3,0,5,8,0,2,8,3,1,1,9,8,0,3
35265,0,0,0,5,4,1,1,5,5,2,4,2,5,2,6,0,4,3,0,3,3,0,5,8,0,2,8,3,1,1,9,8,0,3
35266,0,0,0,6,4,1,1,5,5,2,4,2,5,2,6,0,4,3,0,3,3,0,5,8,0,2,8,3,1,1,9,8,0,3
35267,0,0,0,7,4,1,1,5,5,2,4,2,5,2,6,0,4,3,0,3,3,0,5,8,0,2,8,3,1,1,9,8,0,3
35268,0,0,0,8,4,1,1,5,5,2,4,2,5,2,6,0,4,3,0,3,3,0,5,8,0,2,8,3,1,1,9,8,0,3
35269,0,0,0,9,4,1,1,5,5,2,4,2,5,2,6,0,4,3,0,3,3,0,5,8,0,2,8,3,1,1,9,8,0,3
35270,0,0,0,0,1,4,3,4,1,1,5,5,2,4,2,5,2,6,0,4,3,0,3,3,0,5,8,0,2,8,3,1,1,9
35271,5,3,3,1,1,4,3,4,1,1,5,5,2,4,2,5,2,6,0,4,3,0,3,3,0,5,8,0,2,8,3,1,1,9
35272,3,5,3,2,1,4,3,4,1,1,5,5,2,4,2,5,2,6,0,4,3,0,3,3,0,5,8,0,2,8,3,1,1,9
35273,0,0,0,3,1,4,3,4,1,1,5,5,2,4,2,5,2,6,0,4,3,0,3,3,0,5,8,0,2,8,3,1,1,9
35274,3,3,5,4,1,4,3,4,1,1,5,5,2,4,2,5,2,6,0,4,3,0,3,3,0,5,8,0,2,8,3,1,1,9
35275,0,0,0,5,1,4,3,4,1,1,5,5,2,4,2,5,2,6,0,4,3,0,3,3,0,5,8,0,2,8,3,1,1,9
35276,0,0,0,6,1,4,3,4,1,1,5,5,2,4,2,5,2,6,0,4,3,0,3,3,0,5,8,0,2,8,3,1,1,9
35277,0,0,0,7,1,4,3,4,1,1,5,5,2,4,2,5,2,6,0,4,3,0,3,3,0,5,8,0,2,8,3,1,1,9
35278,0,0,0,8,1,4,3,4,1,1,5,5,2,4,2,5,2,6,0,4,3,0,3,3,0,5,8,0,2,8,3,1,1,9
35279,0,0,0,9,1,4,3,4,1,1,5,5,2,4,2,5,2,6,0,4,3,0,3,3,0,5,8,0,2,8,3,1,1,9
